Year,Watershed,Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,TwotoTen,10Area,TwotoTenArea,ElevB,AnalysisCode
2006,1,93,5,ACSA,1,6522,i566,28.6,0,500.96,98.29,1.00,625.00,0.00,M,
2006,1,93,5,ACSA,1,6523,i567,21.0,0,232.98,50.67,1.00,625.00,0.00,M,
2006,1,93,5,ACSA,1,6524,i568,27.9,0,471.50,93.31,1.00,625.00,0.00,M,
2006,1,93,5,BEAL,3,6525,i569,27.8,5,100.65,14.82,1.00,625.00,0.00,M,
2006,1,93,5,BEAL,3,6526,i570,21.9,5,60.03,8.42,1.00,625.00,0.00,M,
2006,1,93,5,BEAL,3,6527,i571,35.0,0,769.48,176.43,1.00,625.00,0.00,M,
2006,1,93,5,ACSA,1,6528,i572,24.9,0,356.32,73.29,1.00,625.00,0.00,M,
2006,1,93,5,ACSA,1,6529,i573,31.8,5,170.88,17.41,1.00,625.00,0.00,M,
2006,1,93,5,ACSA,1,6530,i574,34.5,0,788.66,144.76,1.00,625.00,0.00,M,
2006,1,93,5,ACSA,1,6531,i575,22.2,0,267.80,57.21,1.00,625.00,0.00,M,
2006,1,93,5,ACSA,1,6532,i576,30.7,0,595.26,113.93,1.00,625.00,0.00,M,
2006,1,93,5,ACSA,1,6533,0,9.2,0,27.88,7.65,1.00,0.00,81.00,M,
2006,1,93,5,FAGR,2,6534,0,3.3,0,2.89,1.27,1.00,0.00,81.00,M,
2006,1,93,5,FAGR,2,6535,0,3.0,0,2.31,1.04,1.00,0.00,81.00,M,
2006,1,93,5,FAGR,2,6536,0,2.9,0,2.13,0.97,1.00,0.00,81.00,M,
2006,1,93,5,FAGR,2,6537,0,2.7,0,1.80,0.84,1.00,0.00,81.00,M,
2006,1,93,5,FAGR,2,6538,0,2.0,0,0.90,0.45,1.00,0.00,81.00,M,
2006,1,93,5,FAGR,2,6539,0,4.0,0,4.58,1.89,1.00,0.00,81.00,M,
2006,1,93,5,FAGR,2,6540,0,4.4,0,5.76,2.31,1.00,0.00,81.00,M,
2006,1,93,5,FAGR,2,6541,0,2.8,0,1.96,0.90,1.00,0.00,81.00,M,
2006,1,93,5,FAGR,2,6542,0,5.7,0,10.76,3.98,1.00,0.00,81.00,M,
2006,1,93,5,FAGR,2,6543,0,3.2,0,2.69,1.19,1.00,0.00,81.00,M,
2006,1,93,5,FAGR,2,6544,0,2.6,0,1.65,0.77,1.00,0.00,81.00,M,
2006,1,94,5,FAGR,2,6545,3835,15.6,0,119.90,31.40,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6546,3836,12.5,0,71.25,20.17,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6547,3837,16.8,0,142.38,36.34,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6548,3838,16.8,0,142.38,36.34,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6549,3839,19.8,0,207.45,49.98,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6550,3840,12.9,0,67.15,16.87,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6551,3841,11.1,0,53.72,15.85,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6552,3842,17.8,0,162.67,40.68,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6553,3843,19.3,5,51.01,6.76,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6554,3844,39.9,5,240.26,25.47,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6555,3845,21.0,0,236.98,55.94,1.00,625.00,0.00,M,
2006,1,94,5,BEAL,3,6556,3846,16.6,0,133.33,29.95,1.00,625.00,0.00,M,
2006,1,94,5,BEAL,3,6557,3847,13.5,0,79.83,17.70,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6558,3848,11.4,0,48.73,12.66,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6559,3849,11.1,0,53.72,15.85,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6560,3850,12.0,0,64.68,18.57,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6561,3851,10.8,0,50.32,14.99,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6562,3852,18.6,0,179.91,44.31,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6563,3853,13.2,0,81.05,22.51,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6564,3854,22.4,0,273.87,58.33,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6565,3855,13.4,0,83.98,23.20,1.00,625.00,0.00,M,
2006,1,94,5,BEAL,3,6566,3857,19.1,0,187.73,42.46,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6567,3858,32.7,5,159.93,17.98,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6568,3859,21.1,0,239.53,56.44,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6569,3860,18.5,5,46.37,6.23,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6570,i529,30.7,0,546.05,113.02,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6571,i530,36.1,0,769.16,150.66,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6572,i531,29.1,0,486.74,102.61,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6573,i532,30.3,5,136.35,15.68,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6574,i533,33.3,0,724.40,134.68,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6575,i534,24.0,0,325.23,67.72,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6576,i535,27.4,0,451.06,89.82,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6577,i536,36.0,0,873.14,157.80,1.00,625.00,0.00,M,
2006,1,94,5,ACRU,13,6578,i537,32.5,5,189.91,19.22,1.00,625.00,0.00,M,
2006,1,94,5,BEAL,3,6579,i538,30.8,5,124.92,18.77,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6580,i539,25.2,5,101.51,10.68,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6581,i540,43.9,0,1150.73,211.03,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6582,i541,29.6,0,544.76,105.61,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6583,i542,23.7,0,315.22,65.91,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6584,i543,28.4,0,492.44,96.85,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6585,i544,23.2,0,298.93,62.94,1.00,625.00,0.00,M,
2006,1,94,5,ACSA,1,6586,i545,25.3,0,370.64,75.83,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6587,i546,22.1,0,265.79,61.63,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6588,i547,30.7,0,546.05,113.02,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6589,i548,20.4,3,221.97,52.92,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6590,i549,38.6,0,884.02,169.28,1.00,625.00,0.00,M,
2006,1,94,5,FAGR,2,6591,0,6.8,0,16.49,5.76,1.00,0.00,81.00,M,
2006,1,94,5,FAGR,2,6592,0,2.8,0,1.96,0.90,1.00,0.00,81.00,M,
2006,1,94,5,FAGR,2,6593,0,2.3,0,1.24,0.60,1.00,0.00,81.00,M,
2006,1,94,5,FAGR,2,6594,0,6.4,5,3.74,0.72,1.00,0.00,81.00,M,
2006,1,94,5,FAGR,2,6595,0,3.4,0,3.10,1.35,1.00,0.00,81.00,M,
2006,1,94,5,FAGR,2,6596,0,2.0,0,0.90,0.45,1.00,0.00,81.00,M,
2006,1,94,5,FAGR,2,6597,0,2.3,0,1.24,0.60,1.00,0.00,81.00,M,
2006,1,94,5,FAGR,2,6598,0,2.0,0,0.90,0.45,1.00,0.00,81.00,M,
2006,1,94,5,FAGR,2,6599,0,2.5,0,1.51,0.71,1.00,0.00,81.00,M,
2006,1,94,5,ACPE,6,6600,0,2.0,0,0.58,0.37,1.00,0.00,81.00,M,
2006,1,94,5,ACPE,6,6601,0,2.9,0,1.41,0.72,1.00,0.00,81.00,M,
2006,1,94,5,ACPE,6,6602,0,2.0,0,0.58,0.37,1.00,0.00,81.00,M,
2006,1,95,5,FAGR,2,6603,3707,17.1,0,148.32,37.62,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6604,3708,14.5,5,26.51,3.86,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6605,3709,10.7,3,49.21,14.71,1.00,625.00,0.00,M,
2006,1,95,5,ACRU,13,6606,3710,19.7,3,221.62,48.50,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6607,3711,16.8,0,132.40,30.85,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6608,3712,11.0,0,52.57,15.56,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6609,3713,17.2,0,150.33,38.05,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6610,3714,32.0,5,152.88,17.30,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6611,3715,18.6,4,136.61,10.75,1.00,625.00,0.00,M,
2006,1,95,5,BEAL,3,6612,3716,34.7,5,159.87,24.59,1.00,625.00,0.00,M,
2006,1,95,5,BEAL,3,6613,3717,20.0,5,49.06,6.75,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6614,3718,12.6,0,72.61,20.50,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6615,3719,16.0,0,127.17,33.01,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6616,3720,21.0,5,61.62,7.95,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6617,3721,18.0,5,46.30,5.12,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6618,3722,21.5,0,247.16,53.34,1.00,625.00,0.00,M,
2006,1,95,5,BEAL,3,6619,3723,10.8,0,45.45,9.89,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6620,3724,14.1,0,84.48,20.71,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6621,3725,16.0,0,127.17,33.01,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6622,3726,14.7,0,94.04,22.78,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6623,3727,26.4,0,411.67,83.02,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6624,3728,11.4,5,15.18,1.80,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6625,3729,16.5,0,126.45,29.62,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6626,3730,12.3,0,68.58,19.52,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6627,3731,22.9,0,289.39,61.19,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6628,3732,13.7,3,88.47,24.25,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6629,3733,16.7,5,36.73,5.10,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6630,3734,15.9,0,125.33,32.61,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6631,3735,20.4,0,216.61,47.54,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6632,3736,16.6,0,128.41,30.02,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6633,3737,10.3,5,11.79,1.42,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6634,3738,12.5,0,61.89,15.69,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6635,3739,19.5,0,200.38,48.54,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6636,3740,20.1,0,208.67,46.01,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6637,3741,17.5,0,146.92,33.81,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6638,3742,19.5,0,193.31,43.03,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6639,3743,12.1,0,56.89,14.55,1.00,625.00,0.00,M,
2006,1,95,5,BEAL,3,6640,i521,65.1,0,2941.41,668.14,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6641,i522,26.2,0,404.03,81.69,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6642,i523,52.0,0,1616.71,280.21,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6643,i524,43.2,0,1113.73,205.35,1.00,625.00,0.00,M,
2006,1,95,5,BEAL,3,6644,i525,22.2,0,269.29,61.26,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6645,i526,22.3,0,270.83,57.77,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6646,i527,24.8,0,352.78,72.66,1.00,625.00,0.00,M,
2006,1,95,5,ACSA,1,6647,i528,32.6,0,688.28,128.95,1.00,625.00,0.00,M,
2006,1,95,5,FAGR,2,6648,0,2.6,0,1.65,0.77,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6649,0,5.1,0,8.22,3.15,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6650,0,7.0,0,17.69,6.11,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6651,0,2.8,0,1.96,0.90,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6652,0,2.2,0,1.12,0.55,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6653,0,2.5,0,1.51,0.71,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6654,0,2.9,0,2.13,0.97,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6655,0,2.7,0,1.80,0.84,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6656,0,2.3,0,1.24,0.60,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6657,0,3.0,0,2.31,1.04,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6658,0,4.5,0,6.08,2.42,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6659,0,3.6,0,3.56,1.52,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6660,0,2.5,0,1.51,0.71,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6661,0,3.3,0,2.89,1.27,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6662,0,2.7,0,1.80,0.84,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6663,0,6.8,0,16.49,5.76,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6664,0,3.0,0,2.31,1.04,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6665,0,2.0,0,0.90,0.45,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6666,0,5.6,0,10.31,3.83,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6667,0,2.2,0,1.12,0.55,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6668,0,4.2,0,5.15,2.10,1.00,0.00,76.20,M,
2006,1,95,5,FAGR,2,6669,0,2.5,0,1.51,0.71,1.00,0.00,76.20,M,
2006,1,95,5,BEAL,3,6670,0,2.2,0,0.78,0.13,1.00,0.00,76.20,M,
2006,1,95,5,BEAL,3,6671,0,2.6,0,1.18,0.21,1.00,0.00,76.20,M,
2006,1,95,5,ACPE,6,6672,0,2.6,0,1.08,0.59,1.00,0.00,76.20,M,
2006,1,95,5,ACPE,6,6673,0,2.5,0,0.98,0.55,1.00,0.00,76.20,M,
2006,1,95,5,ACPE,6,6674,0,3.0,0,1.53,0.76,1.00,0.00,76.20,M,
2006,1,95,5,ACPE,6,6675,0,2.3,3,0.81,0.47,1.00,0.00,76.20,M,
2006,1,96,6,ACSA,1,6676,5413,11.9,3,54.48,13.99,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6677,5414,12.1,0,65.96,18.89,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6678,5415,13.6,5,23.49,2.71,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6679,5416,18.0,0,166.90,41.57,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6680,5417,16.7,0,130.40,30.43,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6681,5418,12.7,0,73.98,20.83,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6682,5419,20.1,0,214.65,51.44,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6683,5420,19.3,0,188.34,42.06,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6684,5421,11.4,0,48.73,12.66,1.00,625.00,0.00,M,
2006,1,96,6,BEAL,3,6685,5422,23.4,0,305.06,69.51,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6686,5423,16.3,5,36.50,4.09,1.00,625.00,0.00,M,
2006,1,96,6,BEAL,3,6687,5424,25.7,0,380.11,86.82,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6688,5425,15.9,0,115.02,27.24,1.00,625.00,0.00,M,
2006,1,96,6,ACPE,6,6689,5426,13.3,5,13.96,1.67,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6690,5427,12.9,3,76.77,21.49,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6691,5428,26.7,5,104.20,12.46,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6692,5429,12.9,0,76.77,21.49,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6693,5430,20.4,0,216.61,47.54,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6694,5431,18.6,0,171.52,38.75,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6695,5432,17.4,5,40.34,5.53,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6696,5433,17.2,0,150.33,38.05,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6697,5434,19.9,0,203.48,45.01,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6698,5435,14.4,0,99.46,26.79,1.00,625.00,0.00,M,
2006,1,96,6,BEAL,3,6699,5436,12.6,0,67.13,14.80,1.00,625.00,0.00,M,
2006,1,96,6,PIRU,10,6700,5438,10.0,0,31.29,11.13,1.00,625.00,0.00,M,
2006,1,96,6,BEAL,3,6701,5439,22.8,0,286.88,65.32,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6702,5440,20.7,0,224.71,49.09,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6703,5441,19.4,3,190.81,42.54,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6704,5442,17.4,5,42.69,4.74,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6705,5443,17.3,0,142.68,32.95,1.00,625.00,0.00,M,
2006,1,96,6,ACRU,13,6706,5444,15.8,0,128.66,30.08,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6707,5445,18.3,4,131.67,10.41,1.00,625.00,0.00,M,
2006,1,96,6,BEAL,3,6708,i502,27.7,0,452.29,103.47,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6709,i503,37.3,4,610.96,38.68,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6710,i504,28.2,0,484.01,95.43,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6711,i505,31.3,0,623.84,118.58,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6712,i506,44.4,0,1177.48,215.12,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6713,i507,21.0,5,61.62,7.95,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6714,i508,35.4,0,838.79,152.53,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6715,i509,26.0,3,381.01,83.50,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6716,i510,23.4,3,301.95,68.63,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6717,i511,21.8,0,257.77,60.05,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6718,i512,22.3,5,76.64,8.21,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6719,i513,24.5,3,334.31,74.79,1.00,625.00,0.00,M,
2006,1,96,6,BEAL,3,6720,i514,20.7,3,227.87,51.71,1.00,625.00,0.00,M,
2006,1,96,6,BEAL,3,6721,i515,23.9,0,320.65,73.11,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6722,i516,26.4,0,411.67,83.02,1.00,625.00,0.00,M,
2006,1,96,6,ACSA,1,6723,i517,24.7,0,349.27,72.03,1.00,625.00,0.00,M,
2006,1,96,6,ACRU,13,6724,i518,24.4,4,297.91,18.42,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6725,i519,26.4,3,393.96,85.88,1.00,625.00,0.00,M,
2006,1,96,6,FAGR,2,6726,0,4.2,0,5.15,2.10,1.00,0.00,77.70,M,
2006,1,96,6,FAGR,2,6727,0,2.1,0,1.01,0.50,1.00,0.00,77.70,M,
2006,1,96,6,FAGR,2,6728,0,3.7,0,3.80,1.61,1.00,0.00,77.70,M,
2006,1,96,6,FAGR,2,6729,0,4.6,0,6.41,2.54,1.00,0.00,77.70,M,
2006,1,96,6,FAGR,2,6730,0,3.4,0,3.10,1.35,1.00,0.00,77.70,M,
2006,1,96,6,FAGR,2,6731,0,6.1,0,12.68,4.59,1.00,0.00,77.70,M,
2006,1,96,6,FAGR,2,6732,0,3.0,0,2.31,1.04,1.00,0.00,77.70,M,
2006,1,96,6,BEAL,3,6733,0,6.7,5,3.63,0.39,1.00,0.00,77.70,M,
2006,1,96,6,ACPE,6,6734,0,4.7,0,4.71,1.73,1.00,0.00,77.70,M,
2006,1,96,6,ACPE,6,6735,0,3.6,0,2.40,1.06,1.00,0.00,77.70,M,
2006,1,97,6,BEAL,3,6736,4650,13.7,0,82.82,18.38,1.00,625.00,0.00,M,
2006,1,97,6,BEAL,3,6737,4651,24.1,5,74.04,10.59,1.00,625.00,0.00,M,
2006,1,97,6,FAGR,2,6738,4652,23.6,0,307.71,69.74,1.00,625.00,0.00,M,
2006,1,97,6,FAGR,2,6739,4653,17.0,0,146.33,37.19,1.00,625.00,0.00,M,
2006,1,97,6,FAGR,2,6740,4654,17.1,3,148.32,37.62,1.00,625.00,0.00,M,
2006,1,97,6,FAGR,2,6741,4655,18.6,3,179.91,44.31,1.00,625.00,0.00,M,
2006,1,97,6,FAGR,2,6742,4656,13.4,0,83.98,23.20,1.00,625.00,0.00,M,
2006,1,97,6,ACSA,1,6743,4657,17.4,0,144.79,33.38,1.00,625.00,0.00,M,
2006,1,97,6,BEAL,3,6744,4658,11.2,0,49.85,10.89,1.00,625.00,0.00,M,
2006,1,97,6,BEAL,3,6745,4659,29.4,5,113.30,16.87,1.00,625.00,0.00,M,
2006,1,97,6,BEAL,3,6746,4660,10.0,0,37.36,8.07,1.00,625.00,0.00,M,
2006,1,97,6,FAGR,2,6747,4661,10.5,0,47.04,14.15,1.00,625.00,0.00,M,
2006,1,97,6,PIRU,10,6748,4662,10.5,0,34.74,12.34,1.00,625.00,0.00,M,
2006,1,97,6,BEAL,3,6749,4663,10.1,0,38.32,8.29,1.00,625.00,0.00,M,
2006,1,97,6,BEAL,3,6750,4664,24.8,5,78.79,11.34,1.00,625.00,0.00,M,
2006,1,97,6,ACSA,1,6751,4665,13.7,0,78.44,19.38,1.00,625.00,0.00,M,
2006,1,97,6,ACRU,13,6752,4666,11.3,0,55.27,14.18,1.00,625.00,0.00,M,
2006,1,97,6,PIRU,10,6753,4667,15.3,0,77.58,27.03,1.00,625.00,0.00,M,
2006,1,97,6,ACSA,1,6754,i486,30.5,0,585.90,112.40,1.00,625.00,0.00,M,
2006,1,97,6,ACSA,1,6755,i487,55.4,0,2388.75,365.66,1.00,625.00,0.00,M,
2006,1,97,6,FAGR,2,6756,i488,23.4,0,301.95,68.63,1.00,625.00,0.00,M,
2006,1,97,6,FAGR,2,6757,i489,23.9,0,316.46,71.40,1.00,625.00,0.00,M,
2006,1,97,6,ACSA,1,6758,i490,27.1,0,439.03,87.75,1.00,625.00,0.00,M,
2006,1,97,6,ACSA,1,6759,i491,35.3,0,833.14,151.66,1.00,625.00,0.00,M,
2006,1,97,6,BEAL,3,6760,i492,39.0,4,648.43,54.40,1.00,625.00,0.00,M,
2006,1,97,6,BEAL,3,6761,i493,26.8,0,419.02,95.80,1.00,625.00,0.00,M,
2006,1,97,6,ACSA,1,6762,i494,52.2,0,2083.87,326.69,1.00,625.00,0.00,M,
2006,1,97,6,ACSA,1,6763,i495,32.9,0,703.64,131.39,1.00,625.00,0.00,M,
2006,1,97,6,FAGR,2,6764,i496,30.6,0,542.25,112.36,1.00,625.00,0.00,M,
2006,1,97,6,FAGR,2,6765,i497,35.4,5,188.40,20.68,1.00,625.00,0.00,M,
2006,1,97,6,ACSA,1,6766,i498,26.0,0,396.48,80.37,1.00,625.00,0.00,M,
2006,1,97,6,ACSA,1,6767,i499,33.5,0,734.91,136.34,1.00,625.00,0.00,M,
2006,1,97,6,ACSA,1,6768,0,6.1,0,9.52,2.87,1.00,0.00,75.60,M,
2006,1,97,6,FAGR,2,6769,0,3.1,0,2.49,1.11,1.00,0.00,75.60,M,
2006,1,97,6,FAGR,2,6770,0,4.5,0,6.08,2.42,1.00,0.00,75.60,M,
2006,1,97,6,BEAL,3,6771,0,2.6,0,1.18,0.21,1.00,0.00,75.60,M,
2006,1,97,6,BEAL,3,6772,0,2.3,0,0.87,0.15,1.00,0.00,75.60,M,
2006,1,97,6,BEAL,3,6773,0,2.5,0,1.07,0.19,1.00,0.00,75.60,M,
2006,1,97,6,BEAL,3,6774,0,2.7,3,1.29,0.23,1.00,0.00,75.60,M,
2006,1,97,6,ACPE,6,6775,0,4.9,0,5.24,1.87,1.00,0.00,75.60,M,
2006,1,97,6,ACPE,6,6776,0,3.3,0,1.93,0.91,1.00,0.00,75.60,M,
2006,1,97,6,ACPE,6,6777,0,3.6,0,2.40,1.06,1.00,0.00,75.60,M,
2006,1,97,6,ACPE,6,6778,0,3.6,0,2.40,1.06,1.00,0.00,75.60,M,
2006,1,97,6,ACPE,6,6779,0,2.3,0,0.81,0.47,1.00,0.00,75.60,M,
2006,1,97,6,ACPE,6,6780,0,3.5,0,2.24,1.01,1.00,0.00,75.60,M,
2006,1,97,6,ACPE,6,6781,0,2.5,0,0.98,0.55,1.00,0.00,75.60,M,
2006,1,97,6,ACPE,6,6782,0,2.4,0,0.89,0.51,1.00,0.00,75.60,M,
2006,1,97,6,ACPE,6,6783,0,5.6,0,7.39,2.39,1.00,0.00,75.60,M,
2006,1,97,6,ACPE,6,6784,0,2.5,5,0.27,0.08,1.00,0.00,75.60,M,
2006,1,97,6,PIRU,10,6785,0,3.9,0,4.20,1.52,1.00,0.00,75.60,M,
2006,1,97,6,PIRU,10,6786,0,5.7,0,9.37,3.39,1.00,0.00,75.60,M,
2006,1,97,6,PIRU,10,6787,0,8.3,0,20.97,7.51,1.00,0.00,75.60,M,
2006,1,97,6,BEPA,11,6788,0,6.3,0,11.68,2.40,1.00,0.00,75.60,M,
2006,1,97,6,ACSP,5,6789,0,2.5,0,0.98,0.55,1.00,0.00,75.60,M,
2006,1,97,6,ACSP,5,6790,0,2.3,0,0.81,0.47,1.00,0.00,75.60,M,
2006,1,98,6,BEPA,11,6791,4224,15.6,5,29.80,3.92,1.00,625.00,0.00,M,
2006,1,98,6,BEPA,11,6792,4225,15.2,4,84.72,6.25,1.00,625.00,0.00,M,
2006,1,98,6,BEPA,11,6793,4226,20.2,4,167.81,12.96,1.00,625.00,0.00,M,
2006,1,98,6,BEAL,3,6794,4227,15.2,0,107.27,23.97,1.00,625.00,0.00,M,
2006,1,98,6,PIRU,10,6795,4228,15.4,0,78.66,27.40,1.00,625.00,0.00,M,
